district_id,district_pop,target,difference,abs_difference,relative_deviation,population_target_ratio,population_floor,population_cap,within_hard_bounds,within_target_tolerance,section_count,municipality_count,municipality_codes,municipality_names,province_count,province_codes,province_names,area_km2,perimeter_km,polsby_popper,centroid_x,centroid_y,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,metric_crs
54,15272,16205.307692307691,-933.3076923076915,933.3076923076915,-0.057592716536367425,0.9424072834636326,13774.511538461538,24307.96153846154,True,True,13,1,10148,Plasencia,1,10,Cáceres,4.776748024352617,16.924480406534304,0.20956150456684033,2950888.473095841,2026282.1676128884,2948471.75593408,2024228.7952049708,2953486.5056363866,2028774.6260360123,EPSG:3035
55,17297,16205.307692307691,1091.6923076923085,1091.6923076923085,0.06736634246139685,1.0673663424613968,13774.511538461538,24307.96153846154,True,True,12,1,10131,Navalmoral de la Mata,1,10,Cáceres,155.95798201841274,63.28238809010275,0.48938623701784556,2994577.664909058,2007311.2532589997,2985523.1375410696,1999100.4459502283,3002014.3767198566,2014951.4005818358,EPSG:3035
56,17699,16205.307692307691,1493.6923076923085,1493.6923076923085,0.09217302972910116,1.0921730297291012,13774.511538461538,24307.96153846154,True,True,13,2,10037 | 10049,Casar de Cáceres | Cáceres,1,10,Cáceres,149.19166760638393,104.57268839945665,0.1714422611568946,2910399.7550621615,1983100.4556430199,2902539.121267611,1972244.1247976287,2917784.7866336005,1991469.9676987147,EPSG:3035
57,15711,16205.307692307691,-494.30769230769147,494.30769230769147,-0.03050282670919779,0.9694971732908022,13774.511538461538,24307.96153846154,True,True,18,9,10021 | 10032 | 10082 | 10095 | 10115 | 10118 | 10133 | 10162 | 10208,Arroyo de la Luz | Brozas | Garrovillas de Alconétar | Herreruela | Malpartida de Cáceres | Mata de Alcántara | Navas del Madroño | Salorino | Villa del Rey,1,10,Cáceres,1239.4671814272965,264.0347446071349,0.22342035433817295,2888532.83063535,1988996.333140329,2852725.0981998816,1967216.8714756963,2918727.8729900974,2009310.3936388064,EPSG:3035
58,16771,16205.307692307691,565.6923076923085,565.6923076923085,0.03490784121061956,1.0349078412106196,13774.511538461538,24307.96153846154,True,True,15,8,10007 | 10010 | 10018 | 10023 | 10037 | 10126 | 10192 | 10194,Albalá | Alcuéscar | Aliseda | Arroyomolinos | Cáceres | Montánchez | Torremocha | Torrequemada,1,10,Cáceres,1695.394609224187,336.119128092997,0.18857938077807765,2905713.110281416,1953231.1354271406,2874946.6311976127,1920051.474173812,2936514.954641531,1981332.9182753286,EPSG:3035
59,15078,16205.307692307691,-1127.3076923076915,1127.3076923076915,-0.06956410292923966,0.9304358970707604,13774.511538461538,24307.96153846154,True,True,11,1,10148,Plasencia,1,10,Cáceres,2.7707698326668053,12.72961133289697,0.21487209936469553,2952864.9154803203,2028939.8764074082,2951556.4847630137,2027753.8075725215,2954727.357234856,2029887.9179287981,EPSG:3035
60,16353,16205.307692307691,147.69230769230853,147.69230769230853,0.009113823106389697,1.0091138231063896,13774.511538461538,24307.96153846154,True,True,14,10,10111 | 10140 | 10179 | 10180 | 10204 | 10206 | 10212 | 10901 | 10904 | 10905,Madrigal de la Vera | Peraleda de la Mata | Pueblonuevo de Miramontes | Rosalejo | Talaveruela de la Vera | Talayuela | Tiétar | Valverde de la Vera | Viandar de la Vera | Villanueva de la Vera,1,10,Cáceres,628.4845272894456,173.52049664698512,0.2623027780145899,3005226.1754546585,2018589.6107206943,2987839.9194306093,1991022.3471040134,3019343.692823177,2040177.094668367,EPSG:3035
61,16088,16205.307692307691,-117.30769230769147,117.30769230769147,-0.00723884387356464,0.9927611561264353,13774.511538461538,24307.96153846154,True,True,20,14,10004 | 10008 | 10046 | 10061 | 10062 | 10064 | 10094 | 10119 | 10145 | 10151 | 10169 | 10203 | 10205 | 10218,Acehúche | Alcántara | Carbajo | Ceclavín | Cedillo | Cilleros | Herrera de Alcántara | Membrío | Piedras Albas | Portezuelo | Santiago de Alcántara | Valencia de Alcántara | Valverde del Fresno | Zarza la Mayor,1,10,Cáceres,2619.177358489227,512.8181891669199,0.12515492095372086,2869699.847632449,2010121.379088277,2822156.3223567265,1965561.7457339212,2921103.7627525753,2068349.965233985,EPSG:3035
62,15778,16205.307692307691,-427.30769230769147,427.30769230769147,-0.026368378831247073,0.9736316211687529,13774.511538461538,24307.96153846154,True,True,19,19,10001 | 10006 | 10036 | 10041 | 10051 | 10054 | 10055 | 10086 | 10090 | 10108 | 10130 | 10135 | 10144 | 10146 | 10147 | 10154 | 10174 | 10196 | 10216,"Abadía | Ahigal | Cabrero | Caminomorisco | Casares de las Hurdes | Casas del Castañar | Casas del Monte | Granja, La | Guijo de Granadilla | Ladrillar | Navaconcejo | Nuñomoral | Pesga, La | Pinofranqueado | Piornal | Rebollar | Segura de Toro | Valdastillas | Zarza de Granadilla",1,10,Cáceres,984.8247862713044,281.1787507163928,0.15653225454362746,2952971.5982184196,2056489.3322170146,2923850.1683171727,2027318.0677236118,2980205.3136929995,2079867.7571845884,EPSG:3035
63,15868,16205.307692307691,-337.30769230769147,337.30769230769147,-0.020814642875790882,0.9791853571242091,13774.511538461538,24307.96153846154,True,True,26,23,10019 | 10026 | 10030 | 10042 | 10045 | 10056 | 10057 | 10097 | 10098 | 10116 | 10120 | 10122 | 10123 | 10125 | 10139 | 10160 | 10173 | 10175 | 10176 | 10182 | 10190 | 10197 | 10199,Almaraz | Belvís de Monroy | Bohonal de Ibor | Campillo de Deleitosa | Casas de Millán | Casas de Miravete | Cañaveral | Higuera de Albalati | Hinojal | Malpartida de Plasencia | Mesas de Ibor | Millanes | Mirabel | Monroy | Pedroso de Acim | Romangordo | Saucedilla | Serradilla | Serrejón | Toril | Torrejón el Rubio | Valdecañas de Tajo | Valdehúncar,1,10,Cáceres,2188.0305472173222,368.2666968716878,0.20273949108266165,2955975.0431404156,2001654.0940226342,2916347.5811647726,1978401.7461475376,3007590.756511675,2029391.7978600268,EPSG:3035
64,14843,16205.307692307691,-1362.3076923076915,1362.3076923076915,-0.0840655245907086,0.9159344754092914,13774.511538461538,24307.96153846154,True,True,18,10,10016 | 10034 | 10047 | 10076 | 10106 | 10136 | 10148 | 10184 | 10214 | 10903,"Alagón del Río | Aldehuela de Jerte | Cabezabellosa | Carcaboso | Galisteo | Jarilla | Oliva de Plasencia | Plasencia | Torno, El | Villar de Plasencia",1,10,Cáceres,519.7036570834368,158.49875962996163,0.25996441327724606,2948941.877864414,2031328.0231877568,2929444.688399799,2013993.468147557,2969261.94203329,2045282.0371883893,EPSG:3035
