section_id,party,votes
0503901001,PCAS-TC,0
0503901001,PODEMOS - AV,0
0503901001,PP,17
0503901001,PSOE,3
0503901001,SALF,0
0503901001,VOX,8
0503901001,XAV,2
0504001001,Cs,0
0504001001,ESCAÑOS EN BLANCO,0
0504001001,FE de las JONS,0
0504001001,IU-MS-VQ,1
0504001001,NUEVECYL,0
0504001001,PACMA,0
0504001001,PCAS-TC,0
0504001001,PODEMOS - AV,0
0504001001,PP,17
0504001001,PSOE,2
0504001001,SALF,0
0504001001,VOX,7
0504001001,XAV,3
0504101001,Cs,29
0504101001,ESCAÑOS EN BLANCO,0
0504101001,FE de las JONS,0
0504101001,IU-MS-VQ,6
0504101001,NUEVECYL,0
0504101001,PACMA,1
0504101001,PCAS-TC,1
0504101001,PODEMOS - AV,6
0504101001,PP,272
0504101001,PSOE,106
0504101001,SALF,3
0504101001,VOX,146
0504101001,XAV,76
0504201001,Cs,0
0504201001,ESCAÑOS EN BLANCO,1
0504201001,FE de las JONS,0
0504201001,IU-MS-VQ,0
0504201001,NUEVECYL,0
0504201001,PACMA,0
0504201001,PCAS-TC,0
0504201001,PODEMOS - AV,1
0504201001,PP,48
0504201001,PSOE,16
0504201001,SALF,1
0504201001,VOX,7
0504201001,XAV,8
0504301001,Cs,0
0504301001,ESCAÑOS EN BLANCO,0
0504301001,FE de las JONS,0
0504301001,IU-MS-VQ,5
0504301001,NUEVECYL,0
0504301001,PACMA,0
0504301001,PCAS-TC,0
0504301001,PODEMOS - AV,1
0504301001,PP,18
0504301001,PSOE,25
0504301001,SALF,2
0504301001,VOX,7
0504301001,XAV,0
0504401001,Cs,1
0504401001,ESCAÑOS EN BLANCO,0
0504401001,FE de las JONS,0
0504401001,IU-MS-VQ,1
0504401001,NUEVECYL,0
0504401001,PACMA,0
0504401001,PCAS-TC,0
0504401001,PODEMOS - AV,3
0504401001,PP,68
0504401001,PSOE,14
0504401001,SALF,3
0504401001,VOX,21
0504401001,XAV,13
0504501001,Cs,0
0504501001,ESCAÑOS EN BLANCO,0
0504501001,FE de las JONS,0
0504501001,IU-MS-VQ,0
0504501001,NUEVECYL,0
0504501001,PACMA,0
0504501001,PCAS-TC,0
0504501001,PODEMOS - AV,0
0504501001,PP,28
0504501001,PSOE,5
0504501001,SALF,0
0504501001,VOX,13
0504501001,XAV,3
0504601001,Cs,0
0504601001,ESCAÑOS EN BLANCO,0
0504601001,FE de las JONS,0
0504601001,IU-MS-VQ,0
0504601001,NUEVECYL,0
0504601001,PACMA,0
0504601001,PCAS-TC,0
0504601001,PODEMOS - AV,0
0504601001,PP,14
0504601001,PSOE,8
0504601001,SALF,2
0504601001,VOX,1
0504601001,XAV,3
0504701001,Cs,2
0504701001,ESCAÑOS EN BLANCO,1
0504701001,FE de las JONS,0
0504701001,IU-MS-VQ,4
0504701001,NUEVECYL,0
0504701001,PACMA,2
0504701001,PCAS-TC,0
0504701001,PODEMOS - AV,3
0504701001,PP,304
0504701001,PSOE,381
0504701001,SALF,6
0504701001,VOX,125
0504701001,XAV,24
0504703001,Cs,4
0504703001,ESCAÑOS EN BLANCO,3
0504703001,FE de las JONS,0
0504703001,IU-MS-VQ,4
0504703001,NUEVECYL,0
0504703001,PACMA,2
0504703001,PCAS-TC,0
0504703001,PODEMOS - AV,4
0504703001,PP,258
0504703001,PSOE,257
0504703001,SALF,7
0504703001,VOX,145
0504703001,XAV,20
0504703002,Cs,0
0504703002,ESCAÑOS EN BLANCO,2
0504703002,FE de las JONS,0
0504703002,IU-MS-VQ,6
0504703002,NUEVECYL,1
0504703002,PACMA,0
0504703002,PCAS-TC,0
0504703002,PODEMOS - AV,11
0504703002,PP,291
0504703002,PSOE,393
0504703002,SALF,21
0504703002,VOX,219
0504703002,XAV,36
0504801001,Cs,0
0504801001,ESCAÑOS EN BLANCO,2
0504801001,FE de las JONS,0
0504801001,IU-MS-VQ,1
0504801001,NUEVECYL,0
0504801001,PACMA,0
0504801001,PCAS-TC,0
0504801001,PODEMOS - AV,0
0504801001,PP,33
0504801001,PSOE,26
0504801001,SALF,0
0504801001,VOX,11
0504801001,XAV,3
0504901001,Cs,2
0504901001,ESCAÑOS EN BLANCO,1
0504901001,FE de las JONS,1
0504901001,IU-MS-VQ,4
0504901001,NUEVECYL,1
0504901001,PACMA,0
0504901001,PCAS-TC,0
0504901001,PODEMOS - AV,2
0504901001,PP,55
0504901001,PSOE,70
0504901001,SALF,5
0504901001,VOX,38
0504901001,XAV,65
0505101001,Cs,0
0505101001,ESCAÑOS EN BLANCO,1
0505101001,FE de las JONS,0
0505101001,IU-MS-VQ,2
0505101001,NUEVECYL,0
0505101001,PACMA,0
0505101001,PCAS-TC,1
0505101001,PODEMOS - AV,0
0505101001,PP,55
0505101001,PSOE,20
0505101001,SALF,3
0505101001,VOX,14
0505101001,XAV,8
0505201001,Cs,0
0505201001,ESCAÑOS EN BLANCO,0
0505201001,FE de las JONS,0
0505201001,IU-MS-VQ,0
0505201001,NUEVECYL,0
0505201001,PACMA,0
0505201001,PCAS-TC,0
0505201001,PODEMOS - AV,0
0505201001,PP,22
0505201001,PSOE,4
0505201001,SALF,1
0505201001,VOX,16
0505201001,XAV,9
0505301001,Cs,0
0505301001,ESCAÑOS EN BLANCO,0
0505301001,FE de las JONS,0
0505301001,IU-MS-VQ,0
0505301001,NUEVECYL,0
0505301001,PACMA,0
0505301001,PCAS-TC,0
0505301001,PODEMOS - AV,0
0505301001,PP,21
0505301001,PSOE,5
0505301001,SALF,0
0505301001,VOX,9
0505301001,XAV,13
0505401001,Cs,1
0505401001,ESCAÑOS EN BLANCO,0
0505401001,FE de las JONS,0
0505401001,IU-MS-VQ,10
0505401001,NUEVECYL,1
0505401001,PACMA,6
0505401001,PCAS-TC,2
0505401001,PODEMOS - AV,22
0505401001,PP,212
0505401001,PSOE,254
0505401001,SALF,4
0505401001,VOX,100
0505401001,XAV,21
0505501001,Cs,0
0505501001,ESCAÑOS EN BLANCO,1
0505501001,FE de las JONS,1
0505501001,IU-MS-VQ,4
0505501001,NUEVECYL,0
0505501001,PACMA,1
0505501001,PCAS-TC,0
0505501001,PODEMOS - AV,1
0505501001,PP,143
0505501001,PSOE,105
0505501001,SALF,2
0505501001,VOX,50
0505501001,XAV,15
0505601001,Cs,1
0505601001,ESCAÑOS EN BLANCO,0
0505601001,FE de las JONS,0
0505601001,IU-MS-VQ,0
0505601001,NUEVECYL,0
0505601001,PACMA,0
0505601001,PCAS-TC,0
0505601001,PODEMOS - AV,0
0505601001,PP,23
0505601001,PSOE,10
0505601001,SALF,0
0505601001,VOX,24
0505601001,XAV,10
0505701001,Cs,0
0505701001,ESCAÑOS EN BLANCO,4
0505701001,FE de las JONS,1
0505701001,IU-MS-VQ,6
0505701001,NUEVECYL,1
0505701001,PACMA,4
0505701001,PCAS-TC,0
0505701001,PODEMOS - AV,5
0505701001,PP,266
0505701001,PSOE,190
0505701001,SALF,8
0505701001,VOX,138
0505701001,XAV,72
0505702002,Cs,1
0505702002,ESCAÑOS EN BLANCO,2
0505702002,FE de las JONS,0
0505702002,IU-MS-VQ,5
0505702002,NUEVECYL,1
0505702002,PACMA,1
0505702002,PCAS-TC,1
0505702002,PODEMOS - AV,1
0505702002,PP,276
0505702002,PSOE,146
0505702002,SALF,25
0505702002,VOX,170
0505702002,XAV,61
0505801001,Cs,0
0505801001,ESCAÑOS EN BLANCO,0
0505801001,FE de las JONS,0
0505801001,IU-MS-VQ,0
0505801001,NUEVECYL,0
0505801001,PACMA,0
0505801001,PCAS-TC,0
0505801001,PODEMOS - AV,0
0505801001,PP,17
0505801001,PSOE,10
0505801001,SALF,1
0505801001,VOX,8
0505801001,XAV,3
0505901001,Cs,0
0505901001,ESCAÑOS EN BLANCO,1
0505901001,FE de las JONS,0
0505901001,IU-MS-VQ,0
0505901001,NUEVECYL,0
0505901001,PACMA,0
0505901001,PCAS-TC,0
0505901001,PODEMOS - AV,0
0505901001,PP,15
0505901001,PSOE,18
0505901001,SALF,2
0505901001,VOX,4
0505901001,XAV,5
0506001001,Cs,0
0506001001,ESCAÑOS EN BLANCO,0
0506001001,FE de las JONS,0
0506001001,IU-MS-VQ,0
0506001001,NUEVECYL,0
0506001001,PACMA,0
0506001001,PCAS-TC,0
0506001001,PODEMOS - AV,0
0506001001,PP,37
0506001001,PSOE,14
0506001001,SALF,0
0506001001,VOX,12
0506001001,XAV,11
0506101001,Cs,1
0506101001,ESCAÑOS EN BLANCO,0
0506101001,FE de las JONS,1
0506101001,IU-MS-VQ,5
0506101001,NUEVECYL,0
0506101001,PACMA,0
0506101001,PCAS-TC,0
0506101001,PODEMOS - AV,0
0506101001,PP,40
0506101001,PSOE,52
0506101001,SALF,2
0506101001,VOX,52
0506101001,XAV,36
0506201001,Cs,0
0506201001,ESCAÑOS EN BLANCO,0
0506201001,FE de las JONS,2
0506201001,IU-MS-VQ,0
0506201001,NUEVECYL,0
0506201001,PACMA,0
0506201001,PCAS-TC,0
0506201001,PODEMOS - AV,0
0506201001,PP,66
0506201001,PSOE,7
0506201001,SALF,0
0506201001,VOX,23
0506201001,XAV,18
0506301001,Cs,0
0506301001,ESCAÑOS EN BLANCO,0
0506301001,FE de las JONS,0
0506301001,IU-MS-VQ,1
0506301001,NUEVECYL,0
0506301001,PACMA,0
0506301001,PCAS-TC,0
0506301001,PODEMOS - AV,0
0506301001,PP,8
0506301001,PSOE,3
0506301001,SALF,1
0506301001,VOX,1
0506301001,XAV,0
0506401001,Cs,0
0506401001,ESCAÑOS EN BLANCO,0
0506401001,FE de las JONS,2
0506401001,IU-MS-VQ,0
0506401001,NUEVECYL,0
0506401001,PACMA,0
0506401001,PCAS-TC,0
0506401001,PODEMOS - AV,0
0506401001,PP,39
0506401001,PSOE,3
0506401001,SALF,0
0506401001,VOX,10
0506401001,XAV,8
0506501001,Cs,3
0506501001,ESCAÑOS EN BLANCO,0
0506501001,FE de las JONS,1
0506501001,IU-MS-VQ,1
0506501001,NUEVECYL,0
0506501001,PACMA,2
0506501001,PCAS-TC,0
0506501001,PODEMOS - AV,2
0506501001,PP,115
0506501001,PSOE,42
0506501001,SALF,3
0506501001,VOX,93
0506501001,XAV,39
0506601001,Cs,1
0506601001,ESCAÑOS EN BLANCO,0
0506601001,FE de las JONS,0
0506601001,IU-MS-VQ,11
0506601001,NUEVECYL,0
0506601001,PACMA,0
0506601001,PCAS-TC,1
0506601001,PODEMOS - AV,10
0506601001,PP,57
0506601001,PSOE,159
0506601001,SALF,1
0506601001,VOX,34
0506601001,XAV,32
0506701001,Cs,0
0506701001,ESCAÑOS EN BLANCO,0
0506701001,FE de las JONS,0
0506701001,IU-MS-VQ,1
0506701001,NUEVECYL,1
0506701001,PACMA,0
0506701001,PCAS-TC,0
0506701001,PODEMOS - AV,1
0506701001,PP,7
0506701001,PSOE,11
0506701001,SALF,1
0506701001,VOX,10
0506701001,XAV,10
0506901001,Cs,0
0506901001,ESCAÑOS EN BLANCO,1
0506901001,FE de las JONS,0
0506901001,IU-MS-VQ,0
0506901001,NUEVECYL,0
0506901001,PACMA,0
0506901001,PCAS-TC,0
0506901001,PODEMOS - AV,0
0506901001,PP,28
0506901001,PSOE,5
0506901001,SALF,0
0506901001,VOX,6
0506901001,XAV,3
0507001001,Cs,0
0507001001,ESCAÑOS EN BLANCO,0
0507001001,FE de las JONS,0
0507001001,IU-MS-VQ,0
0507001001,NUEVECYL,0
0507001001,PACMA,0
0507001001,PCAS-TC,0
0507001001,PODEMOS - AV,0
0507001001,PP,8
0507001001,PSOE,10
0507001001,SALF,0
0507001001,VOX,4
0507001001,XAV,0
0507201001,Cs,0
0507201001,ESCAÑOS EN BLANCO,0
0507201001,FE de las JONS,0
0507201001,IU-MS-VQ,1
0507201001,NUEVECYL,0
0507201001,PACMA,0
0507201001,PCAS-TC,0
0507201001,PODEMOS - AV,0
0507201001,PP,23
0507201001,PSOE,8
0507201001,SALF,0
0507201001,VOX,25
0507201001,XAV,2
0507301001,Cs,0
0507301001,ESCAÑOS EN BLANCO,0
0507301001,FE de las JONS,0
0507301001,IU-MS-VQ,2
0507301001,NUEVECYL,0
0507301001,PACMA,0
0507301001,PCAS-TC,0
0507301001,PODEMOS - AV,1
0507301001,PP,70
0507301001,PSOE,34
0507301001,SALF,2
0507301001,VOX,39
0507301001,XAV,23
0507401001,Cs,0
0507401001,ESCAÑOS EN BLANCO,0
0507401001,FE de las JONS,0
0507401001,IU-MS-VQ,2
0507401001,NUEVECYL,0
0507401001,PACMA,2
0507401001,PCAS-TC,0
0507401001,PODEMOS - AV,1
0507401001,PP,228
0507401001,PSOE,84
0507401001,SALF,7
0507401001,VOX,102
0507401001,XAV,38
0507501001,Cs,0
0507501001,ESCAÑOS EN BLANCO,0
0507501001,FE de las JONS,1
0507501001,IU-MS-VQ,0
0507501001,NUEVECYL,0
0507501001,PACMA,0
0507501001,PCAS-TC,0
0507501001,PODEMOS - AV,0
0507501001,PP,31
0507501001,PSOE,11
0507501001,SALF,0
0507501001,VOX,9
0507501001,XAV,2
0507601001,Cs,1
0507601001,ESCAÑOS EN BLANCO,0
0507601001,FE de las JONS,0
0507601001,IU-MS-VQ,1
0507601001,NUEVECYL,0
0507601001,PACMA,0
0507601001,PCAS-TC,0
0507601001,PODEMOS - AV,1
0507601001,PP,129
0507601001,PSOE,59
0507601001,SALF,4
0507601001,VOX,71
0507601001,XAV,60
0507701001,Cs,0
0507701001,ESCAÑOS EN BLANCO,0
0507701001,FE de las JONS,0
0507701001,IU-MS-VQ,1
0507701001,NUEVECYL,0
0507701001,PACMA,0
0507701001,PCAS-TC,0
0507701001,PODEMOS - AV,0
0507701001,PP,45
0507701001,PSOE,18
0507701001,SALF,0
0507701001,VOX,25
0507701001,XAV,7
0507801001,Cs,0
0507801001,ESCAÑOS EN BLANCO,0
0507801001,FE de las JONS,0
0507801001,IU-MS-VQ,1
0507801001,NUEVECYL,0
0507801001,PACMA,0
0507801001,PCAS-TC,1
0507801001,PODEMOS - AV,0
0507801001,PP,44
0507801001,PSOE,7
0507801001,SALF,1
0507801001,VOX,8
0507801001,XAV,3
0507901001,Cs,0
0507901001,ESCAÑOS EN BLANCO,1
0507901001,FE de las JONS,1
0507901001,IU-MS-VQ,0
0507901001,NUEVECYL,0
0507901001,PACMA,0
0507901001,PCAS-TC,0
0507901001,PODEMOS - AV,0
0507901001,PP,19
0507901001,PSOE,2
0507901001,SALF,2
0507901001,VOX,11
0507901001,XAV,8
0508001001,Cs,0
0508001001,ESCAÑOS EN BLANCO,0
0508001001,FE de las JONS,0
0508001001,IU-MS-VQ,0
0508001001,NUEVECYL,0
0508001001,PACMA,0
0508001001,PCAS-TC,0
0508001001,PODEMOS - AV,0
0508001001,PP,13
0508001001,PSOE,10
0508001001,SALF,0
0508001001,VOX,3
0508001001,XAV,4
0508101001,Cs,0
0508101001,ESCAÑOS EN BLANCO,0
0508101001,FE de las JONS,0
0508101001,IU-MS-VQ,0
0508101001,NUEVECYL,0
0508101001,PACMA,0
0508101001,PCAS-TC,0
0508101001,PODEMOS - AV,0
0508101001,PP,19
0508101001,PSOE,3
0508101001,SALF,0
0508101001,VOX,3
0508101001,XAV,4
0508201001,Cs,0
0508201001,ESCAÑOS EN BLANCO,0
0508201001,FE de las JONS,1
0508201001,IU-MS-VQ,3
0508201001,NUEVECYL,1
0508201001,PACMA,1
0508201001,PCAS-TC,0
0508201001,PODEMOS - AV,2
0508201001,PP,119
0508201001,PSOE,113
0508201001,SALF,9
0508201001,VOX,59
0508201001,XAV,15
0508301001,Cs,0
0508301001,ESCAÑOS EN BLANCO,0
0508301001,FE de las JONS,0
0508301001,IU-MS-VQ,2
0508301001,NUEVECYL,0
0508301001,PACMA,1
0508301001,PCAS-TC,0
0508301001,PODEMOS - AV,0
0508301001,PP,39
0508301001,PSOE,9
0508301001,SALF,0
0508301001,VOX,25
0508301001,XAV,19
0508401001,Cs,0
0508401001,ESCAÑOS EN BLANCO,0
0508401001,FE de las JONS,0
0508401001,IU-MS-VQ,1
0508401001,NUEVECYL,0
0508401001,PACMA,0
0508401001,PCAS-TC,0
0508401001,PODEMOS - AV,0
0508401001,PP,8
0508401001,PSOE,10
0508401001,SALF,0
0508401001,VOX,11
0508401001,XAV,2
0508501001,Cs,0
0508501001,ESCAÑOS EN BLANCO,0
0508501001,FE de las JONS,0
0508501001,IU-MS-VQ,0
0508501001,NUEVECYL,0
0508501001,PACMA,0
0508501001,PCAS-TC,0
0508501001,PODEMOS - AV,0
0508501001,PP,17
0508501001,PSOE,3
0508501001,SALF,0
0508501001,VOX,4
0508501001,XAV,5
0508601001,Cs,0
0508601001,ESCAÑOS EN BLANCO,0
0508601001,FE de las JONS,0
0508601001,IU-MS-VQ,0
0508601001,NUEVECYL,0
0508601001,PACMA,1
0508601001,PCAS-TC,0
0508601001,PODEMOS - AV,1
0508601001,PP,30
0508601001,PSOE,6
0508601001,SALF,0
0508601001,VOX,6
0508601001,XAV,5
0508701001,Cs,0
0508701001,ESCAÑOS EN BLANCO,0
0508701001,FE de las JONS,0
0508701001,IU-MS-VQ,0
0508701001,NUEVECYL,1
0508701001,PACMA,1
0508701001,PCAS-TC,0
0508701001,PODEMOS - AV,0
0508701001,PP,37
0508701001,PSOE,12
0508701001,SALF,4
0508701001,VOX,16
0508701001,XAV,12
0508801001,Cs,0
0508801001,ESCAÑOS EN BLANCO,0
0508801001,FE de las JONS,0
0508801001,IU-MS-VQ,0
0508801001,NUEVECYL,0
0508801001,PACMA,0
0508801001,PCAS-TC,0
0508801001,PODEMOS - AV,0
0508801001,PP,11
0508801001,PSOE,8
0508801001,SALF,0
0508801001,VOX,6
0508801001,XAV,2
0508901001,Cs,0
0508901001,ESCAÑOS EN BLANCO,1
0508901001,FE de las JONS,0
0508901001,IU-MS-VQ,3
0508901001,NUEVECYL,1
0508901001,PACMA,1
0508901001,PCAS-TC,1
0508901001,PODEMOS - AV,3
0508901001,PP,117
0508901001,PSOE,66
0508901001,SALF,1
0508901001,VOX,24
0508901001,XAV,21
0509001001,Cs,0
0509001001,ESCAÑOS EN BLANCO,0
0509001001,FE de las JONS,0
0509001001,IU-MS-VQ,0
0509001001,NUEVECYL,0
0509001001,PACMA,0
0509001001,PCAS-TC,0
0509001001,PODEMOS - AV,0
0509001001,PP,20
0509001001,PSOE,17
0509001001,SALF,0
0509001001,VOX,9
0509001001,XAV,3
0509201001,Cs,0
0509201001,ESCAÑOS EN BLANCO,0
0509201001,FE de las JONS,0
0509201001,IU-MS-VQ,0
0509201001,NUEVECYL,0
0509201001,PACMA,0
0509201001,PCAS-TC,0
0509201001,PODEMOS - AV,2
0509201001,PP,26
0509201001,PSOE,14
0509201001,SALF,0
0509201001,VOX,31
0509201001,XAV,6
0509301001,Cs,1
0509301001,ESCAÑOS EN BLANCO,0
0509301001,FE de las JONS,0
0509301001,IU-MS-VQ,3
0509301001,NUEVECYL,0
0509301001,PACMA,4
0509301001,PCAS-TC,1
0509301001,PODEMOS - AV,7
0509301001,PP,79
0509301001,PSOE,64
0509301001,SALF,9
0509301001,VOX,62
0509301001,XAV,21
0509401001,Cs,1
0509401001,ESCAÑOS EN BLANCO,1
0509401001,FE de las JONS,0
0509401001,IU-MS-VQ,0
0509401001,NUEVECYL,0
0509401001,PACMA,0
0509401001,PCAS-TC,0
0509401001,PODEMOS - AV,0
0509401001,PP,42
0509401001,PSOE,2
0509401001,SALF,1
0509401001,VOX,29
0509401001,XAV,4
0509501001,Cs,0
0509501001,ESCAÑOS EN BLANCO,0
0509501001,FE de las JONS,1
0509501001,IU-MS-VQ,1
0509501001,NUEVECYL,0
0509501001,PACMA,0
0509501001,PCAS-TC,0
0509501001,PODEMOS - AV,0
0509501001,PP,45
0509501001,PSOE,38
0509501001,SALF,0
0509501001,VOX,34
0509501001,XAV,14
0509601001,Cs,0
0509601001,ESCAÑOS EN BLANCO,0
0509601001,FE de las JONS,0
0509601001,IU-MS-VQ,0
0509601001,NUEVECYL,0
0509601001,PACMA,1
0509601001,PCAS-TC,0
0509601001,PODEMOS - AV,0
0509601001,PP,14
0509601001,PSOE,13
0509601001,SALF,0
0509601001,VOX,15
0509601001,XAV,4
0509701001,Cs,0
0509701001,ESCAÑOS EN BLANCO,0
0509701001,FE de las JONS,1
0509701001,IU-MS-VQ,1
0509701001,NUEVECYL,0
0509701001,PACMA,0
0509701001,PCAS-TC,0
0509701001,PODEMOS - AV,0
0509701001,PP,91
0509701001,PSOE,57
0509701001,SALF,10
0509701001,VOX,46
0509701001,XAV,20
0509901001,Cs,0
0509901001,ESCAÑOS EN BLANCO,0
0509901001,FE de las JONS,0
0509901001,IU-MS-VQ,1
0509901001,NUEVECYL,2
0509901001,PACMA,0
0509901001,PCAS-TC,1
0509901001,PODEMOS - AV,0
0509901001,PP,105
0509901001,PSOE,84
0509901001,SALF,2
0509901001,VOX,66
0509901001,XAV,5
0510001001,Cs,0
0510001001,ESCAÑOS EN BLANCO,0
0510001001,FE de las JONS,0
0510001001,IU-MS-VQ,6
0510001001,NUEVECYL,0
0510001001,PACMA,0
0510001001,PCAS-TC,0
0510001001,PODEMOS - AV,8
0510001001,PP,51
0510001001,PSOE,44
0510001001,SALF,0
0510001001,VOX,35
0510001001,XAV,11
0510101001,Cs,0
0510101001,ESCAÑOS EN BLANCO,0
0510101001,FE de las JONS,0
0510101001,IU-MS-VQ,2
0510101001,NUEVECYL,1
0510101001,PACMA,1
0510101001,PCAS-TC,0
0510101001,PODEMOS - AV,0
0510101001,PP,102
0510101001,PSOE,22
0510101001,SALF,0
0510101001,VOX,53
0510101001,XAV,8
0510201001,Cs,0
0510201001,ESCAÑOS EN BLANCO,0
0510201001,FE de las JONS,0
0510201001,IU-MS-VQ,0
0510201001,NUEVECYL,0
0510201001,PACMA,0
0510201001,PCAS-TC,1
0510201001,PODEMOS - AV,5
0510201001,PP,286
0510201001,PSOE,126
0510201001,SALF,1
0510201001,VOX,72
0510201001,XAV,18
0510201002,Cs,0
0510201002,ESCAÑOS EN BLANCO,2
0510201002,FE de las JONS,3
0510201002,IU-MS-VQ,2
0510201002,NUEVECYL,0
0510201002,PACMA,0
0510201002,PCAS-TC,0
0510201002,PODEMOS - AV,6
0510201002,PP,261
0510201002,PSOE,125
0510201002,SALF,4
0510201002,VOX,67
0510201002,XAV,15
0510301001,Cs,1
0510301001,ESCAÑOS EN BLANCO,0
0510301001,FE de las JONS,0
0510301001,IU-MS-VQ,1
0510301001,NUEVECYL,2
0510301001,PACMA,0
0510301001,PCAS-TC,0
0510301001,PODEMOS - AV,2
0510301001,PP,15
0510301001,PSOE,7
0510301001,SALF,3
0510301001,VOX,8
0510301001,XAV,0
0510401001,Cs,0
0510401001,ESCAÑOS EN BLANCO,0
0510401001,FE de las JONS,0
0510401001,IU-MS-VQ,0
0510401001,NUEVECYL,0
0510401001,PACMA,0
0510401001,PCAS-TC,0
0510401001,PODEMOS - AV,0
0510401001,PP,8
0510401001,PSOE,4
0510401001,SALF,0
0510401001,VOX,1
0510401001,XAV,5
0510501001,Cs,0
0510501001,ESCAÑOS EN BLANCO,0
0510501001,FE de las JONS,0
0510501001,IU-MS-VQ,2
0510501001,NUEVECYL,1
0510501001,PACMA,3
0510501001,PCAS-TC,1
0510501001,PODEMOS - AV,1
0510501001,PP,64
0510501001,PSOE,64
0510501001,SALF,1
0510501001,VOX,49
0510501001,XAV,30
0510601001,Cs,0
0510601001,ESCAÑOS EN BLANCO,0
0510601001,FE de las JONS,0
0510601001,IU-MS-VQ,0
0510601001,NUEVECYL,0
0510601001,PACMA,0
0510601001,PCAS-TC,0
0510601001,PODEMOS - AV,0
0510601001,PP,4
0510601001,PSOE,5
0510601001,SALF,1
0510601001,VOX,4
0510601001,XAV,1
0510701001,Cs,1
0510701001,ESCAÑOS EN BLANCO,0
0510701001,FE de las JONS,0
0510701001,IU-MS-VQ,0
0510701001,NUEVECYL,0
0510701001,PACMA,0
0510701001,PCAS-TC,1
0510701001,PODEMOS - AV,1
0510701001,PP,15
0510701001,PSOE,2
0510701001,SALF,0
0510701001,VOX,8
0510701001,XAV,4
0510801001,Cs,0
0510801001,ESCAÑOS EN BLANCO,0
0510801001,FE de las JONS,0
0510801001,IU-MS-VQ,0
0510801001,NUEVECYL,1
0510801001,PACMA,0
0510801001,PCAS-TC,0
0510801001,PODEMOS - AV,1
0510801001,PP,5
0510801001,PSOE,9
0510801001,SALF,0
0510801001,VOX,3
0510801001,XAV,1
0510901001,Cs,1
0510901001,ESCAÑOS EN BLANCO,0
0510901001,FE de las JONS,2
0510901001,IU-MS-VQ,1
0510901001,NUEVECYL,0
0510901001,PACMA,0
0510901001,PCAS-TC,1
0510901001,PODEMOS - AV,1
0510901001,PP,99
0510901001,PSOE,79
0510901001,SALF,2
0510901001,VOX,74
0510901001,XAV,38
0511001001,Cs,1
0511001001,ESCAÑOS EN BLANCO,0
0511001001,FE de las JONS,0
0511001001,IU-MS-VQ,1
0511001001,NUEVECYL,0
0511001001,PACMA,4
0511001001,PCAS-TC,2
0511001001,PODEMOS - AV,2
0511001001,PP,156
0511001001,PSOE,111
0511001001,SALF,6
0511001001,VOX,105
0511001001,XAV,28
0511201001,Cs,0
0511201001,ESCAÑOS EN BLANCO,0
0511201001,FE de las JONS,0
0511201001,IU-MS-VQ,2
0511201001,NUEVECYL,0
0511201001,PACMA,0
0511201001,PCAS-TC,1
0511201001,PODEMOS - AV,0
0511201001,PP,25
0511201001,PSOE,12
0511201001,SALF,0
0511201001,VOX,3
0511201001,XAV,2
0511301001,Cs,0
0511301001,ESCAÑOS EN BLANCO,3
0511301001,FE de las JONS,0
0511301001,IU-MS-VQ,1
0511301001,NUEVECYL,0
0511301001,PACMA,0
0511301001,PCAS-TC,0
0511301001,PODEMOS - AV,1
0511301001,PP,20
0511301001,PSOE,7
0511301001,SALF,0
0511301001,VOX,6
0511301001,XAV,1
0511401001,Cs,0
0511401001,ESCAÑOS EN BLANCO,0
0511401001,FE de las JONS,1
0511401001,IU-MS-VQ,2
0511401001,NUEVECYL,1
0511401001,PACMA,0
0511401001,PCAS-TC,1
0511401001,PODEMOS - AV,1
0511401001,PP,156
0511401001,PSOE,185
0511401001,SALF,2
0511401001,VOX,94
0511401001,XAV,13
0511402001,Cs,0
0511402001,ESCAÑOS EN BLANCO,0
0511402001,FE de las JONS,1
0511402001,IU-MS-VQ,1
0511402001,NUEVECYL,0
0511402001,PACMA,0
0511402001,PCAS-TC,0
0511402001,PODEMOS - AV,1
0511402001,PP,130
0511402001,PSOE,143
0511402001,SALF,4
0511402001,VOX,84
0511402001,XAV,13
0511501001,Cs,1
0511501001,ESCAÑOS EN BLANCO,0
0511501001,FE de las JONS,0
0511501001,IU-MS-VQ,8
0511501001,NUEVECYL,0
0511501001,PACMA,3
0511501001,PCAS-TC,0
0511501001,PODEMOS - AV,3
0511501001,PP,157
0511501001,PSOE,62
0511501001,SALF,3
0511501001,VOX,65
0511501001,XAV,17
0511601001,Cs,0
0511601001,ESCAÑOS EN BLANCO,0
0511601001,FE de las JONS,0
0511601001,IU-MS-VQ,0
0511601001,NUEVECYL,0
0511601001,PACMA,0
0511601001,PCAS-TC,0
0511601001,PODEMOS - AV,1
0511601001,PP,32
0511601001,PSOE,13
0511601001,SALF,0
0511601001,VOX,15
0511601001,XAV,8
0511701001,Cs,0
0511701001,ESCAÑOS EN BLANCO,0
0511701001,FE de las JONS,0
0511701001,IU-MS-VQ,0
0511701001,NUEVECYL,0
0511701001,PACMA,0
0511701001,PCAS-TC,0
0511701001,PODEMOS - AV,3
0511701001,PP,75
0511701001,PSOE,20
0511701001,SALF,1
0511701001,VOX,29
0511701001,XAV,9
0511801001,Cs,1
