CUSEC,CUMUN,CSEC,CDIS,CMUN,CPRO,CCA,CUDIS,CLAU2,NPRO,NCA,CNUT0,CNUT1,CNUT2,CNUT3,NMUN,CUSEC_KEY,POP_2025
5029701017,50297,017,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701017,1279
5029701019,50297,019,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701019,1506
5029701020,50297,020,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701020,1525
5029701021,50297,021,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701021,2875
5029701023,50297,023,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701023,2453
5029701024,50297,024,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701024,1243
5029701025,50297,025,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701025,1094
5029701026,50297,026,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701026,771
5029701027,50297,027,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701027,1376
5029701030,50297,030,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701030,1516
5029701031,50297,031,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701031,1228
5029701032,50297,032,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701032,1503
5029701033,50297,033,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701033,1160
5029701034,50297,034,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701034,1987
5029701036,50297,036,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701036,1798
5029701038,50297,038,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701038,1282
5029701039,50297,039,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701039,1085
5029701040,50297,040,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701040,822
5029701041,50297,041,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701041,1648
5029701043,50297,043,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701043,1574
5029702001,50297,001,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702001,1135
5029702002,50297,002,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702002,881
5029702003,50297,003,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702003,1118
5029702004,50297,004,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702004,1092
5029702005,50297,005,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702005,940
5029702006,50297,006,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702006,1758
5029702008,50297,008,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702008,1205
5029702009,50297,009,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702009,1174
5029702010,50297,010,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702010,1397
5029702012,50297,012,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702012,1449
5029702013,50297,013,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702013,1158
5029702014,50297,014,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702014,1464
5029702015,50297,015,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702015,832
5029702017,50297,017,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702017,969
5029702018,50297,018,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702018,1410
5029702019,50297,019,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702019,1018
5029702020,50297,020,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702020,1045
5029702021,50297,021,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702021,760
5029702022,50297,022,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702022,1504
5029702023,50297,023,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702023,1042
5029702024,50297,024,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702024,896
5029702025,50297,025,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702025,1456
5029702026,50297,026,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702026,1082
5029702027,50297,027,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702027,938
5029702028,50297,028,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702028,857
5029702029,50297,029,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702029,782
5029702030,50297,030,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702030,944
5029702031,50297,031,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702031,876
5029702032,50297,032,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702032,1051
5029702033,50297,033,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702033,1376
5029702035,50297,035,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702035,1366
5029702036,50297,036,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702036,691
5029702037,50297,037,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702037,1274
5029702038,50297,038,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702038,1075
5029702040,50297,040,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702040,2139
5029702042,50297,042,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702042,789
5029702045,50297,045,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702045,1160
5029702046,50297,046,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702046,1634
5029702047,50297,047,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702047,785
5029702048,50297,048,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702048,860
5029702049,50297,049,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702049,966
5029702050,50297,050,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702050,1344
5029702051,50297,051,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702051,1152
5029702052,50297,052,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702052,907
5029702053,50297,053,02,297,50,02,5029702,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029702053,1364
5029703001,50297,001,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703001,969
5029703002,50297,002,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703002,865
5029703003,50297,003,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703003,1322
5029703004,50297,004,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703004,1212
5029703005,50297,005,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703005,1418
5029703007,50297,007,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703007,1202
5029703008,50297,008,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703008,1348
5029703009,50297,009,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703009,1322
5029703011,50297,011,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703011,1633
5029703012,50297,012,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703012,752
5029703014,50297,014,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703014,1406
5029703015,50297,015,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703015,1170
5029703016,50297,016,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703016,1783
5029703017,50297,017,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703017,1441
5029703018,50297,018,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703018,1519
5029703019,50297,019,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703019,1209
5029703020,50297,020,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703020,2053
5029703021,50297,021,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703021,1327
5029703022,50297,022,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703022,1384
5029703023,50297,023,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703023,1452
5029703024,50297,024,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703024,1634
5029703025,50297,025,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703025,1138
5029703026,50297,026,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703026,836
5029703027,50297,027,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703027,1238
5029703028,50297,028,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703028,1023
5029703029,50297,029,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703029,1584
5029703030,50297,030,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703030,1307
5029703032,50297,032,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703032,1506
5029703033,50297,033,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703033,1097
5029703034,50297,034,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703034,1489
5029703035,50297,035,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703035,1410
5029703036,50297,036,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703036,1614
5029703037,50297,037,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703037,1066
5029703039,50297,039,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703039,1436
5029703041,50297,041,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703041,1029
5029703042,50297,042,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703042,1191
5029703043,50297,043,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703043,1232
5029703044,50297,044,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703044,1075
5029703045,50297,045,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703045,1278
5029703046,50297,046,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703046,910
5029703048,50297,048,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703048,1389
5029703049,50297,049,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703049,965
5029703051,50297,051,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703051,1172
5029703052,50297,052,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703052,1290
5029703053,50297,053,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703053,1168
5029703054,50297,054,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703054,2147
5029703055,50297,055,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703055,1942
5029703056,50297,056,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703056,1054
5029703057,50297,057,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703057,1429
5029703060,50297,060,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703060,1170
5029703061,50297,061,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703061,1421
5029703062,50297,062,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703062,1614
5029703063,50297,063,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703063,926
5029703064,50297,064,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703064,949
5029703065,50297,065,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703065,1560
5029703066,50297,066,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703066,1356
5029703067,50297,067,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703067,1533
5029703068,50297,068,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703068,1348
5029703069,50297,069,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703069,1462
5029703070,50297,070,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703070,1146
5029703071,50297,071,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703071,1550
5029703073,50297,073,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703073,1132
5029703074,50297,074,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703074,1233
5029703075,50297,075,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703075,1347
5029703076,50297,076,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703076,1347
5029703077,50297,077,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703077,1263
5029703078,50297,078,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703078,753
5029703079,50297,079,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703079,1084
5029703081,50297,081,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703081,1200
5029703082,50297,082,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703082,1658
5029703083,50297,083,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703083,1129
5029703084,50297,084,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703084,633
5029703085,50297,085,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703085,1178
5029703087,50297,087,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703087,949
5029703090,50297,090,03,297,50,02,5029703,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029703090,1220
5029704001,50297,001,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704001,1107
5029704002,50297,002,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704002,935
5029704003,50297,003,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704003,904
5029704004,50297,004,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704004,1389
5029704005,50297,005,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704005,1035
5029704006,50297,006,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704006,1154
5029704007,50297,007,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704007,1068
5029704008,50297,008,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704008,1006
5029704009,50297,009,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704009,1375
5029704010,50297,010,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704010,1056
5029704011,50297,011,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704011,1826
5029704012,50297,012,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704012,932
5029704013,50297,013,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704013,979
5029704015,50297,015,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704015,815
5029704016,50297,016,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704016,1387
5029704017,50297,017,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704017,1108
5029704018,50297,018,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704018,971
5029704021,50297,021,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704021,1554
5029704023,50297,023,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704023,1271
5029704024,50297,024,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704024,1141
5029704025,50297,025,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704025,1323
5029704027,50297,027,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704027,1458
5029704028,50297,028,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704028,1368
5029704029,50297,029,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704029,1484
5029704031,50297,031,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704031,740
5029704033,50297,033,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704033,1310
5029704034,50297,034,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704034,1076
5029704035,50297,035,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704035,861
5029704036,50297,036,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704036,1048
5029704038,50297,038,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704038,1635
5029704039,50297,039,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704039,1059
5029704040,50297,040,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704040,1353
5029704041,50297,041,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704041,1293
5029704042,50297,042,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704042,2162
5029704043,50297,043,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704043,1047
5029704044,50297,044,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704044,1688
5029704045,50297,045,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704045,1490
5029704048,50297,048,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704048,1379
5029704049,50297,049,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704049,726
5029704051,50297,051,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704051,1496
5029704052,50297,052,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704052,846
5029704053,50297,053,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704053,1554
5029704054,50297,054,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704054,976
5029704056,50297,056,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704056,2135
5029704058,50297,058,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704058,1574
5029704059,50297,059,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704059,1897
5029704062,50297,062,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704062,2436
5029704063,50297,063,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704063,2492
5029704064,50297,064,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704064,1453
5029704065,50297,065,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704065,2417
5029704066,50297,066,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704066,1595
5029704067,50297,067,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704067,2429
5029704069,50297,069,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704069,2127
5029704070,50297,070,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704070,2136
5029704071,50297,071,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704071,1961
5029704072,50297,072,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704072,2257
5029704073,50297,073,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704073,2212
5029704074,50297,074,04,297,50,02,5029704,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029704074,1683
5029705001,50297,001,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705001,2100
5029705002,50297,002,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705002,2325
5029705003,50297,003,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705003,963
5029705004,50297,004,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705004,1509
5029705005,50297,005,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705005,1001
5029705006,50297,006,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705006,1231
5029705007,50297,007,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705007,1545
5029705008,50297,008,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705008,1652
5029705009,50297,009,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705009,1181
5029705010,50297,010,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705010,1324
5029705011,50297,011,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705011,819
5029705012,50297,012,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705012,1509
5029705013,50297,013,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705013,1364
5029705014,50297,014,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705014,1329
5029705015,50297,015,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705015,1315
5029705016,50297,016,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705016,843
5029705017,50297,017,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705017,838
5029705018,50297,018,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705018,918
5029705019,50297,019,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705019,1463
5029705020,50297,020,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705020,1664
5029705021,50297,021,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705021,998
5029705022,50297,022,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705022,1502
5029705023,50297,023,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705023,1642
5029705024,50297,024,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705024,831
5029705025,50297,025,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705025,1315
5029705026,50297,026,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705026,1275
5029705027,50297,027,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705027,1129
5029705028,50297,028,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705028,1499
5029705030,50297,030,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705030,1237
5029705031,50297,031,05,297,50,02,5029705,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029705031,1393
